contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_6354_length_438_cov_0.958199,4,438,0.958199,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6358_length_438_cov_0.935691,11,438,0.935691,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041958065.1,71.034,145,42,2.78e-69,215.0
NODE_6360_length_438_cov_0.932476,4,438,0.932476,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956644.1,91.057,123,11,1.95e-77,231.0
NODE_6365_length_438_cov_0.864952,4,438,0.864952,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2030927,-200,-300,171549,200643,976,-650,2,Bacteria,RPH30062.1,84.722,144,22,9e-81,253.0
NODE_6366_length_438_cov_0.861736,4,438,0.861736,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852811,-200,-300,-400,-500,976,-650,2,Bacteria,OQA45565.1,45.238,126,69,1.44e-30,114.0
NODE_6367_length_438_cov_0.858521,20,438,0.858521,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,475178,-200,10699,28883,2731619,2731618,-650,10239,Viruses,YP_001828652.1,67.568,111,34,1.5e-49,156.0
NODE_6369_length_438_cov_0.794212,4,438,0.794212,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852837,-200,-300,-400,-500,456828,-650,2,Bacteria,OQB89867.1,100.0,146,0,3.61e-100,298.0
NODE_6371_length_438_cov_0.765273,6,438,0.765273,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895922,-200,-300,-400,-500,976,-650,2,Bacteria,OJV18760.1,90.698,86,8,3.34e-47,160.0
NODE_6374_length_438_cov_0.752412,10,438,0.752412,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,88.383,439,49,2.95e-146,527.0,2608630,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_150428071.1,92.466,146,11,3.39e-89,270.0
NODE_6375_length_438_cov_0.700965,6,438,0.700965,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,CP053840.1,97.945,438,9,0.0,760.0,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,RWS49734.1,99.31,145,1,2.55e-102,306.0
NODE_6376_length_438_cov_0.697749,14,438,0.697749,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP031842.1,85.682,440,59,3.04e-126,460.0,1066,1064,75787,206389,28216,1224,-650,2,Bacteria,WP_153115480.1,89.655,145,15,1.21e-91,287.0
NODE_6377_length_438_cov_0.684887,8,438,0.684887,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6378_length_438_cov_0.115756,14,438,0.115756,913109,28196,72294,213849,29547,1224,-650,2,Bacteria,CP032097.1,86.911,191,25,2.61e-52,215.0,913109,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_118918393.1,89.706,68,7,4.04e-35,125.0
NODE_6379_length_437_cov_2.690323,16,437,2.690323,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,409,407,119045,356,28211,1224,-650,2,Bacteria,RUP12365.1,45.517,145,76,1.26e-14,72.0
NODE_6380_length_437_cov_1.703226,8,437,1.703226,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX07509.1,58.621,145,60,3.18e-54,177.0
NODE_6381_length_437_cov_1.487097,6,437,1.487097,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,KAB2923014.1,53.425,146,39,4.41e-30,116.0
NODE_6382_length_437_cov_1.451613,6,437,1.451613,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1805325,-200,171551,171549,200643,976,-650,2,Bacteria,OIP84358.1,86.806,144,19,8.09e-84,255.0
NODE_6383_length_437_cov_1.445161,6,437,1.445161,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2763042,2591381,216572,186802,186801,1239,-650,2,Bacteria,WP_187014510.1,67.586,145,46,1.07e-65,213.0
NODE_6384_length_437_cov_1.441935,4,437,1.441935,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ45209.1,32.609,138,86,3.26e-13,67.8
NODE_6385_length_437_cov_1.409677,10,437,1.409677,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKE17914.1,85.039,127,19,9.47e-76,233.0
NODE_6386_length_437_cov_1.403226,16,437,1.403226,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2608630,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_150428570.1,86.885,122,16,3.1e-69,208.0
NODE_6387_length_437_cov_1.280645,4,437,1.280645,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092437325.1,43.382,136,77,9.17e-32,120.0
NODE_6388_length_437_cov_1.251613,4,437,1.251613,216816,1678,31953,85004,1760,201174,-650,2,Bacteria,CP013673.1,99.228,259,2,1.81e-128,468.0,115783,28231,213422,69541,28221,1224,-650,2,Bacteria,WP_078789020.1,79.661,118,23,9.95e-66,202.0
NODE_6389_length_437_cov_1.216129,8,437,1.216129,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,304766,190972,-300,-400,1737404,1239,-650,2,Bacteria,WP_019228069.1,85.088,114,17,1.46e-68,207.0
NODE_6390_length_437_cov_1.187097,18,437,1.187097,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066883303.1,59.589,146,54,1.45e-39,139.0
NODE_6391_length_437_cov_1.164516,4,437,1.164516,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34515.1,43.902,82,45,1.04e-15,74.7
NODE_6392_length_437_cov_1.125806,10,437,1.125806,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852852,-200,-300,-400,-500,67812,-650,2,Bacteria,OQB12495.1,90.909,99,9,1.17e-60,186.0
NODE_6393_length_437_cov_1.116129,8,437,1.116129,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852796,-200,-300,-400,-500,976,-650,2,Bacteria,OQC60738.1,35.955,89,57,1.13e-14,71.2
NODE_6395_length_437_cov_1.106452,6,437,1.106452,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852852,-200,-300,-400,-500,67812,-650,2,Bacteria,OQB11025.1,71.724,145,39,6.58e-70,224.0
NODE_6397_length_437_cov_1.096774,6,437,1.096774,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,153026,153027,213119,213118,28221,1224,-650,2,Bacteria,WP_027358581.1,83.544,79,13,3.68e-40,140.0
NODE_6398_length_437_cov_1.074194,6,437,1.074194,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,402734,237,49546,200644,117743,976,-650,2,Bacteria,WP_091309800.1,40.87,115,63,2.21e-20,87.0
NODE_6401_length_437_cov_1.029032,4,437,1.029032,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,39491,-200,186803,186802,186801,1239,-650,2,Bacteria,RGU21774.1,50.98,51,24,0.000361,41.6
NODE_6405_length_437_cov_0.996774,4,437,0.996774,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP41933.1,91.724,145,12,4.77e-87,278.0
NODE_6406_length_437_cov_0.993548,10,437,0.993548,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_117609776.1,63.158,95,35,4.56e-27,107.0
NODE_6409_length_437_cov_0.958065,6,437,0.958065,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6410_length_437_cov_0.938710,4,437,0.938710,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ58173.1,57.931,145,61,7.78e-59,192.0
NODE_6417_length_437_cov_0.900000,8,437,0.900000,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,CP053840.1,93.364,437,29,0.0,647.0,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_128357989.1,93.103,145,10,4.21e-96,281.0
NODE_6426_length_437_cov_0.809677,6,437,0.809677,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,CP042966.1,84.138,435,67,5.14e-114,420.0,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34891.1,93.793,145,9,5.82e-95,291.0
NODE_6427_length_437_cov_0.793548,6,437,0.793548,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,TSA30097.1,29.31,58,37,0.004,38.9
NODE_6428_length_437_cov_0.783871,8,437,0.783871,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852835,-200,-300,-400,-500,456828,-650,2,Bacteria,OQC11050.1,94.286,105,6,7.59e-67,201.0
NODE_6429_length_437_cov_0.729032,12,437,0.729032,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,358742,2719313,186803,186802,186801,1239,-650,2,Bacteria,WP_117563104.1,55.172,29,13,0.001,37.0
NODE_6430_length_437_cov_0.600000,20,437,0.600000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6431_length_437_cov_0.577419,4,437,0.577419,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012856950.1,74.483,145,37,3.82e-75,236.0
NODE_6432_length_437_cov_0.574194,10,437,0.574194,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2603858,28231,213422,69541,28221,1224,-650,2,Bacteria,WP_151128089.1,82.301,113,20,6.97e-58,184.0
NODE_6433_length_437_cov_0.470968,12,437,0.470968,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2202144,-200,-300,-400,-500,203691,-650,2,Bacteria,TXG80044.1,37.037,108,67,2.43e-18,81.6
NODE_6434_length_437_cov_0.180645,18,437,0.180645,2211211,1822464,119060,80840,28216,1224,-650,2,Bacteria,CP029640.1,87.179,156,20,3.42e-41,178.0,2013703,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO85225.1,98.649,74,1,1.06e-45,156.0
NODE_6435_length_436_cov_2.644013,18,436,2.644013,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,84.298,242,34,7.17e-58,233.0,146940,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_121459109.1,96.667,60,2,1.06e-36,124.0
NODE_6436_length_436_cov_2.203883,6,436,2.203883,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1798319,-200,213422,69541,28221,1224,-650,2,Bacteria,OGU22388.1,58.73,126,50,1.63e-43,154.0
NODE_6437_length_436_cov_2.074434,14,436,2.074434,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026803,-200,-300,-400,-500,1801616,-650,2157,Archaea,RLE37766.1,39.796,98,54,1.02e-14,68.2
NODE_6438_length_436_cov_1.919094,4,436,1.919094,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177257.1,87.591,137,17,1.69e-82,255.0
NODE_6439_length_436_cov_1.802589,8,436,1.802589,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX93827.1,100.0,79,0,5.49e-49,165.0
NODE_6440_length_436_cov_1.718447,4,436,1.718447,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852867,-200,-300,-400,28221,1224,-650,2,Bacteria,OQB77674.1,100.0,145,0,2.52e-104,303.0
NODE_6441_length_436_cov_1.656958,14,436,1.656958,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,117681,286,135621,72274,1236,1224,-650,2,Bacteria,WP_177124230.1,53.226,124,58,1.34e-29,115.0
NODE_6442_length_436_cov_1.517799,12,436,1.517799,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32520.1,82.639,144,25,1.77e-78,243.0
NODE_6443_length_436_cov_1.508091,4,436,1.508091,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2609283,149698,75682,80840,28216,1224,-650,2,Bacteria,WP_166886153.1,66.897,145,48,9.06e-73,222.0
NODE_6444_length_436_cov_1.462783,18,436,1.462783,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6445_length_436_cov_1.423948,6,436,1.423948,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,RLD31333.1,58.621,145,59,4.12e-54,178.0
NODE_6446_length_436_cov_1.362460,8,436,1.362460,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2655002,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QFR59746.1,65.278,144,50,3.19e-67,211.0
NODE_6447_length_436_cov_1.304207,10,436,1.304207,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2040625,380240,1127830,1127829,2517206,203682,-650,2,Bacteria,TVL95849.1,67.47,83,27,4.22e-24,99.0
NODE_6448_length_436_cov_1.281553,8,436,1.281553,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY44037.1,73.684,95,25,6.84e-48,157.0
NODE_6449_length_436_cov_1.262136,4,436,1.262136,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852921,-200,-300,-400,-500,544448,-650,2,Bacteria,OPZ33743.1,33.824,136,69,1.05e-11,63.2
NODE_6450_length_436_cov_1.171521,4,436,1.171521,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1262843,1485,31979,186802,186801,1239,-650,2,Bacteria,CDE98467.1,32.0,50,25,0.48,32.7
NODE_6451_length_436_cov_1.139159,9,436,1.139159,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,879969,1159323,171551,171549,200643,976,-650,2,Bacteria,WP_179399773.1,70.455,132,39,5.27e-67,204.0
NODE_6452_length_436_cov_1.119741,12,436,1.119741,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2015905,57665,72294,213849,29547,1224,-650,2,Bacteria,DAB33746.1,86.897,145,19,8.19e-86,271.0
NODE_6456_length_436_cov_1.064725,6,436,1.064725,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852800,-200,-300,-400,-500,976,-650,2,Bacteria,OQC39064.1,88.889,144,16,1.61e-87,276.0
NODE_6457_length_436_cov_1.061489,10,436,1.061489,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041958209.1,86.207,116,16,5.47e-66,210.0
NODE_6458_length_436_cov_1.055016,4,436,1.055016,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2653173,1434046,41297,204457,28211,1224,-650,2,Bacteria,VWX58383.1,50.0,30,15,0.026,35.4
NODE_6459_length_436_cov_1.051780,8,436,1.051780,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2292270,-200,541000,186802,186801,1239,-650,2,Bacteria,RHU67054.1,54.348,92,42,1.26e-29,109.0
NODE_6462_length_436_cov_1.016181,4,436,1.016181,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852820,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ01704.1,60.345,58,23,3.34e-19,85.1
NODE_6464_length_436_cov_0.996764,8,436,0.996764,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2482794,-200,-300,213113,28221,1224,-650,2,Bacteria,TXH58125.1,46.154,143,74,1.87e-33,124.0
NODE_6466_length_436_cov_0.990291,10,436,0.990291,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025344159.1,89.623,106,11,3.15e-61,205.0
NODE_6467_length_436_cov_0.980583,24,436,0.980583,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TRZ93369.1,64.179,134,48,6.39e-62,189.0
NODE_6468_length_436_cov_0.957929,4,436,0.957929,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1798317,-200,213422,69541,28221,1224,-650,2,Bacteria,OGU04512.1,95.139,144,7,4.07e-97,285.0
NODE_6469_length_436_cov_0.954693,6,436,0.954693,1781559,-200,-300,-400,-500,-600,-650,2,Bacteria,KU516328.1,91.753,97,4,2.69e-27,132.0,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,TNF39829.1,88.889,54,6,2.82e-24,95.9
NODE_6471_length_436_cov_0.941748,4,436,0.941748,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1433126,1611681,171550,171549,200643,976,-650,2,Bacteria,CDN32158.1,55.844,77,34,3.56e-23,96.3
NODE_6472_length_436_cov_0.925566,6,436,0.925566,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026734,-200,-300,-400,301297,200795,-650,2,Bacteria,TRZ49501.1,40.404,99,41,1.26e-10,59.3
NODE_6473_length_436_cov_0.906149,4,436,0.906149,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ54952.1,77.778,144,32,1.31e-62,201.0
NODE_6475_length_436_cov_0.893204,4,436,0.893204,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6476_length_436_cov_0.860841,6,436,0.860841,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2570193,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153147570.1,32.812,64,34,0.69,32.0
NODE_6479_length_436_cov_0.851133,10,436,0.851133,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013716,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO46152.1,62.121,66,18,2.14e-15,71.6
NODE_6482_length_436_cov_0.799353,12,436,0.799353,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1982591,1982590,10744,28883,2731619,2731618,-650,10239,Viruses,YP_009030589.1,46.25,80,40,1.93e-14,71.6
NODE_6484_length_436_cov_0.718447,8,436,0.718447,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1857568,1159323,171551,171549,200643,976,-650,2,Bacteria,WP_089418914.1,84.091,88,14,9.55e-47,149.0
NODE_6485_length_436_cov_0.711974,10,436,0.711974,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,199,194,72294,213849,29547,1224,-650,2,Bacteria,WP_087582481.1,49.296,142,71,3.38e-40,144.0
NODE_6486_length_436_cov_0.695793,10,436,0.695793,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1805215,-200,72293,213849,29547,1224,-650,2,Bacteria,OIP53923.1,61.806,144,55,3.71e-55,185.0
NODE_6487_length_436_cov_0.634304,12,436,0.634304,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX95723.1,99.31,145,1,3.78e-101,305.0
NODE_6488_length_436_cov_0.627832,16,436,0.627832,2290922,68,32033,135614,1236,1224,-650,2,Bacteria,CP031413.1,80.769,104,20,2.75e-12,82.4,418702,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_076094626.1,68.056,144,46,2.15e-54,179.0
NODE_6489_length_436_cov_0.530744,10,436,0.530744,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,84980,109168,213121,213118,28221,1224,-650,2,Bacteria,WP_011189236.1,29.6,125,87,5.61e-06,47.0
NODE_6490_length_436_cov_0.472492,10,436,0.472492,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1282360,76890,76892,204458,28211,1224,-650,2,Bacteria,WP_023455315.1,73.793,145,37,8.76e-70,220.0
NODE_6491_length_436_cov_0.446602,14,436,0.446602,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092438235.1,49.565,115,58,1.45e-24,97.8
NODE_6492_length_436_cov_0.297735,11,436,0.297735,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,88.889,315,34,5.2e-104,387.0,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT24340.1,97.143,105,3,1.18e-70,216.0
NODE_6493_length_435_cov_2.795455,14,435,2.795455,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,AP014723.1,86.27,437,56,1.39e-129,472.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067176928.1,96.528,144,5,1.29e-96,293.0
NODE_6494_length_435_cov_2.211039,20,435,2.211039,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,KAB2928305.1,73.103,145,38,1.43e-67,208.0
NODE_6495_length_435_cov_1.977273,10,435,1.977273,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,TNF42013.1,88.889,144,16,1.02e-88,270.0
NODE_6496_length_435_cov_1.821429,8,435,1.821429,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31236.1,84.211,76,12,6.86e-40,138.0
NODE_6497_length_435_cov_1.720779,8,435,1.720779,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,82.051,429,75,2.43e-97,364.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956665.1,91.667,132,11,8.03e-79,249.0
NODE_6498_length_435_cov_1.704545,4,435,1.704545,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852879,-200,-300,-400,-500,28890,-650,2157,Archaea,OPZ44411.1,97.917,144,3,1.58e-97,296.0
NODE_6499_length_435_cov_1.701299,14,435,1.701299,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2044936,-200,-300,-400,200643,976,-650,2,Bacteria,TFG43877.1,69.231,117,36,4.38e-55,172.0
NODE_6500_length_435_cov_1.642857,12,435,1.642857,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2587015,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_168658664.1,80.328,61,11,8.89e-25,100.0
NODE_6501_length_435_cov_1.610390,4,435,1.610390,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092439554.1,76.984,126,29,4.08e-62,207.0
NODE_6502_length_435_cov_1.555195,16,435,1.555195,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2081523,-200,-300,-400,204432,57723,-650,2,Bacteria,PWU11871.1,58.537,82,34,3.28e-28,107.0
NODE_6503_length_435_cov_1.555195,4,435,1.555195,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1454001,327159,-300,-400,28216,1224,-650,2,Bacteria,EXI64438.1,74.603,126,32,1.77e-62,192.0
NODE_6504_length_435_cov_1.454545,6,435,1.454545,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852854,-200,-300,-400,-500,67812,-650,2,Bacteria,OQA51736.1,27.885,104,57,0.001,40.0
NODE_6505_length_435_cov_1.448052,6,435,1.448052,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,512012,-200,49546,200644,117743,976,-650,2,Bacteria,OWK74165.1,79.121,91,19,7.64e-49,163.0
NODE_6506_length_435_cov_1.412338,16,435,1.412338,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31237.1,93.103,145,10,1.24e-90,281.0
NODE_6507_length_435_cov_1.409091,6,435,1.409091,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,87.76,433,53,3.82e-140,507.0,281362,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_066881945.1,97.222,144,4,1.55e-99,289.0
NODE_6508_length_435_cov_1.396104,6,435,1.396104,456827,456826,-300,-400,-500,456828,-650,2,Bacteria,CU466930.1,98.161,435,7,0.0,758.0,456827,456826,-300,-400,-500,456828,-650,2,Bacteria,WP_015423902.1,99.13,115,1,1.13e-75,235.0
NODE_6509_length_435_cov_1.366883,16,435,1.366883,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,146938,146935,75787,206389,28216,1224,-650,2,Bacteria,WP_084513865.1,85.517,145,21,2.83e-76,241.0
NODE_6510_length_435_cov_1.337662,4,435,1.337662,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,982,1618113,558415,1970189,200643,976,-650,2,Bacteria,WP_044211798.1,64.789,142,50,4e-68,206.0
NODE_6511_length_435_cov_1.331169,9,435,1.331169,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1540,1870884,186804,186802,186801,1239,-650,2,Bacteria,WP_024621932.1,45.038,131,69,5.33e-33,120.0
NODE_6512_length_435_cov_1.308442,12,435,1.308442,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,28198,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_187473002.1,48.649,74,38,7.92e-19,80.5
NODE_6513_length_435_cov_1.285714,4,435,1.285714,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797347,-200,-300,-400,-500,976,-650,2,Bacteria,OFY44616.1,78.571,42,9,9.31e-14,68.9
NODE_6514_length_435_cov_1.220779,4,435,1.220779,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_6515_length_435_cov_1.207792,4,435,1.207792,689,662,641,135623,1236,1224,-650,2,Bacteria,CP033577.1,89.333,75,8,3.52e-16,95.3,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012857110.1,86.806,144,19,8.22e-90,267.0
NODE_6516_length_435_cov_1.207792,12,435,1.207792,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013705,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO71848.1,53.957,139,58,1.93e-29,114.0
NODE_6517_length_435_cov_1.201299,10,435,1.201299,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31188.1,93.75,144,9,9.16e-94,284.0
