contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_7696_length_486_cov_0.824513,16,486,0.824513,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2772082,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR56932.1,69.753,162,47,1.71e-74,235.0
NODE_7699_length_486_cov_0.785515,4,486,0.785515,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2302939,346096,2005523,171549,200643,976,-650,2,Bacteria,WP_163631144.1,49.505,101,45,3.27e-25,96.3
NODE_7700_length_486_cov_0.768802,15,486,0.768802,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2725608,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QJD51260.1,48.889,45,21,0.004,38.1
NODE_7701_length_486_cov_0.763231,12,486,0.763231,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2482794,-200,-300,213113,28221,1224,-650,2,Bacteria,TXH47379.1,25.342,146,91,0.014,36.6
NODE_7702_length_486_cov_0.752089,10,486,0.752089,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2772069,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR59006.1,46.053,76,39,9.33e-11,60.5
NODE_7703_length_486_cov_0.749304,66,486,0.749304,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2305248,2597258,72276,135613,1236,1224,-650,2,Bacteria,WP_135282739.1,43.478,69,38,5.35e-14,67.8
NODE_7704_length_486_cov_0.743733,18,486,0.743733,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,821,909656,-300,171549,200643,976,-650,2,Bacteria,WP_195306503.1,41.727,139,78,2.29e-33,124.0
NODE_7705_length_486_cov_0.735376,16,486,0.735376,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1579979,1676142,1676141,135613,1236,1224,-650,2,Bacteria,WP_049725579.1,55.769,52,23,2.98e-11,62.0
NODE_7706_length_486_cov_0.729805,18,486,0.729805,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7708_length_486_cov_0.651811,16,486,0.651811,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2292896,-200,-300,-400,-500,1239,-650,2,Bacteria,RGF90171.1,36.364,33,21,0.95,31.2
NODE_7709_length_486_cov_0.646240,10,486,0.646240,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7710_length_486_cov_0.621170,6,486,0.621170,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1547516,83614,32033,135614,1236,1224,-650,2,Bacteria,KLJ02819.1,67.692,65,21,1.5e-21,91.7
NODE_7711_length_486_cov_0.551532,16,486,0.551532,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,271417,642,84642,135624,1236,1224,-650,2,Bacteria,EOD56739.1,36.364,55,35,2.86e-05,42.4
NODE_7712_length_486_cov_0.537604,18,486,0.537604,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2315,2314,2194,2191,224756,28890,-650,2157,Archaea,WP_004077431.1,27.381,84,52,1.0,31.2
NODE_7713_length_486_cov_0.462396,19,486,0.462396,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1652492,393277,31989,204455,28211,1224,-650,2,Bacteria,PRY94332.1,66.667,24,8,0.001,39.3
NODE_7714_length_486_cov_0.005571,53,486,0.005571,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7715_length_485_cov_1.958101,10,485,1.958101,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,3981,3980,3977,3646,3398,35493,33090,2759,Eukaryota,KAF2282433.1,52.756,127,53,1.56e-34,126.0
NODE_7716_length_485_cov_1.944134,12,485,1.944134,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2560443,1918725,10662,28883,2731619,2731618,-650,10239,Viruses,YP_009600700.1,57.143,105,45,1.28e-37,127.0
NODE_7717_length_485_cov_1.776536,4,485,1.776536,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1965485,-200,10744,28883,2731619,2731618,-650,10239,Viruses,ARM71084.1,68.421,57,17,6.65e-19,84.0
NODE_7718_length_485_cov_1.689944,26,485,1.689944,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ40035.1,48.0,25,13,0.26,32.0
NODE_7719_length_485_cov_1.675978,8,485,1.675978,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,280145,469,468,72274,1236,1224,-650,2,Bacteria,WP_151765771.1,74.074,27,7,2.24e-08,52.4
NODE_7720_length_485_cov_1.631285,4,485,1.631285,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1147123,44258,31979,186802,186801,1239,-650,2,Bacteria,WP_179122342.1,53.285,137,60,7.01e-39,130.0
NODE_7721_length_485_cov_1.544693,24,485,1.544693,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2776807,-200,-300,-400,-500,-600,-650,10239,Viruses,QOI58287.1,40.789,76,39,6.12e-12,62.8
NODE_7722_length_485_cov_1.472067,6,485,1.472067,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,122420,2263,2259,2258,183968,28890,-650,2157,Archaea,WP_088883236.1,22.0,100,59,0.58,31.6
NODE_7723_length_485_cov_1.432961,8,485,1.432961,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7724_length_485_cov_1.363128,4,485,1.363128,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2202144,-200,-300,-400,-500,203691,-650,2,Bacteria,TXG81377.1,48.889,45,22,0.000784,39.7
NODE_7725_length_485_cov_1.343575,10,485,1.343575,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,46506,816,815,171549,200643,976,-650,2,Bacteria,WP_151877703.1,45.918,98,52,1.3e-24,92.8
NODE_7726_length_485_cov_1.326816,12,485,1.326816,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2250277,-200,-300,-400,183924,28889,-650,2157,Archaea,RLE96745.1,42.236,161,93,2.35e-45,157.0
NODE_7727_length_485_cov_1.156425,35,485,1.156425,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,279215,1386,186817,1385,91061,1239,-650,2,Bacteria,WP_044894812.1,34.426,61,36,0.000394,40.0
NODE_7728_length_485_cov_1.153631,6,485,1.153631,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2093792,-200,-300,-400,-500,743724,-650,2157,Archaea,RLJ04021.1,45.161,31,17,0.87,31.2
NODE_7729_length_485_cov_1.094972,8,485,1.094972,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7730_length_485_cov_1.092179,14,485,1.092179,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ49128.1,31.683,101,62,4.83e-06,45.8
NODE_7731_length_485_cov_1.089385,14,485,1.089385,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1396,1386,186817,1385,91061,1239,-650,2,Bacteria,PFC05630.1,48.052,77,40,5.54e-19,78.6
NODE_7732_length_485_cov_1.086592,14,485,1.086592,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,626932,239759,171550,171549,200643,976,-650,2,Bacteria,WP_009134929.1,40.132,152,73,2.06e-24,99.8
NODE_7733_length_485_cov_1.061453,10,485,1.061453,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2482794,-200,-300,213113,28221,1224,-650,2,Bacteria,TXH49085.1,56.311,103,45,1.64e-35,122.0
NODE_7734_length_485_cov_1.047486,36,485,1.047486,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,292586,53402,1890428,1890424,-500,1117,-650,2,Bacteria,WP_106291842.1,52.747,91,34,6.02e-12,60.1
NODE_7735_length_485_cov_1.013966,9,485,1.013966,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2540710,-200,-300,171549,200643,976,-650,2,Bacteria,KAA6303153.1,88.82,161,18,1.53e-108,310.0
NODE_7736_length_485_cov_1.000000,12,485,1.000000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7737_length_485_cov_0.966480,10,485,0.966480,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1907416,642,84642,135624,1236,1224,-650,2,Bacteria,SIR40615.1,42.105,95,49,7.77e-11,60.8
NODE_7738_length_485_cov_0.949721,22,485,0.949721,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2560269,2560175,10662,28883,2731619,2731618,-650,10239,Viruses,YP_009595841.1,35.0,120,77,4.48e-15,72.8
NODE_7739_length_485_cov_0.921788,20,485,0.921788,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1983783,-200,10699,28883,2731619,2731618,-650,10239,Viruses,ASJ79168.1,50.0,52,24,1.03e-09,55.1
NODE_7740_length_485_cov_0.888268,6,485,0.888268,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,396323,469,468,72274,1236,1224,-650,2,Bacteria,WP_151777191.1,60.377,159,63,1.57e-63,211.0
NODE_7742_length_485_cov_0.863128,12,485,0.863128,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2027917,286130,2771471,213849,29547,1224,-650,2,Bacteria,PHM18043.1,59.509,163,64,1.57e-51,177.0
NODE_7744_length_485_cov_0.846369,6,485,0.846369,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4130569.1,52.033,123,59,1.47e-44,146.0
NODE_7745_length_485_cov_0.835196,16,485,0.835196,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7748_length_485_cov_0.818436,9,485,0.818436,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7750_length_485_cov_0.810056,4,485,0.810056,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1940525,2060722,1573805,1970189,200643,976,-650,2,Bacteria,WP_101307797.1,61.224,98,36,1.9e-28,110.0
NODE_7751_length_485_cov_0.807263,16,485,0.807263,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2585118,239759,171550,171549,200643,976,-650,2,Bacteria,WP_195454244.1,23.81,63,48,0.086,33.5
NODE_7753_length_485_cov_0.782123,8,485,0.782123,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,471575,29487,1903414,91347,1236,1224,-650,2,Bacteria,WP_051769411.1,54.938,162,72,5.62e-57,180.0
NODE_7754_length_485_cov_0.745810,6,485,0.745810,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7756_length_485_cov_0.698324,10,485,0.698324,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1883427,-200,-300,-400,1760,201174,-650,2,Bacteria,TML98679.1,38.983,59,25,0.75,31.6
NODE_7757_length_485_cov_0.670391,9,485,0.670391,1366,1357,1300,186826,91061,1239,-650,2,Bacteria,CP047614.1,87.381,420,50,4.3e-132,479.0,451457,1357,1300,186826,91061,1239,-650,2,Bacteria,PCS04864.1,93.038,158,11,7.06e-91,270.0
NODE_7758_length_485_cov_0.594972,30,485,0.594972,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1262749,816,815,171549,200643,976,-650,2,Bacteria,CDD32306.1,51.88,133,64,1.97e-45,148.0
NODE_7759_length_485_cov_0.564246,12,485,0.564246,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1351585,2498454,31977,1843489,909932,1239,-650,2,Bacteria,WP_122630524.1,27.778,90,61,0.25,32.7
NODE_7760_length_485_cov_0.544693,6,485,0.544693,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,164546,106589,119060,80840,28216,1224,-650,2,Bacteria,WP_147310612.1,74.534,161,40,9.9e-84,256.0
NODE_7761_length_485_cov_0.432961,26,485,0.432961,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7762_length_485_cov_0.234637,22,485,0.234637,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7763_length_485_cov_0.173184,38,485,0.173184,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7764_length_485_cov_0.050279,41,485,0.050279,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802361,-200,-300,-400,-500,1817920,-650,2,Bacteria,OHA47107.1,41.026,39,23,0.013,35.4
NODE_7765_length_485_cov_0.027933,26,485,0.027933,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1945877,914,206379,32003,28216,1224,-650,2,Bacteria,WP_121163845.1,22.137,131,92,0.67,31.6
NODE_7766_length_484_cov_3.285714,40,484,3.285714,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1982241,1982239,10699,28883,2731619,2731618,-650,10239,Viruses,YP_009603614.1,39.45,109,56,9.52e-15,68.9
NODE_7767_length_484_cov_2.036415,52,484,2.036415,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,626929,816,815,171549,200643,976,-650,2,Bacteria,WP_087412298.1,30.952,126,74,8.33e-09,55.1
NODE_7768_length_484_cov_2.014006,34,484,2.014006,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852822,-200,-300,-400,-500,1729712,-650,2,Bacteria,OQC66935.1,93.396,106,7,2.29e-70,209.0
NODE_7769_length_484_cov_1.971989,6,484,1.971989,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2292075,40544,995019,80840,28216,1224,-650,2,Bacteria,WP_118274477.1,43.243,37,19,0.03,35.8
NODE_7770_length_484_cov_1.963585,67,484,1.963585,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2795106,85413,41294,356,28211,1224,-650,2,Bacteria,WP_199093821.1,48.214,56,22,1.37e-08,51.2
NODE_7771_length_484_cov_1.717087,27,484,1.717087,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,821,909656,-300,171549,200643,976,-650,2,Bacteria,WP_117853947.1,36.709,158,89,1.22e-22,90.5
NODE_7772_length_484_cov_1.677871,10,484,1.677871,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2508540,52959,49546,200644,117743,976,-650,2,Bacteria,WP_147117243.1,47.126,87,46,2.14e-22,88.6
NODE_7773_length_484_cov_1.663866,4,484,1.663866,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7774_length_484_cov_1.658263,53,484,1.658263,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1881208,-200,10699,28883,2731619,2731618,-650,10239,Viruses,AUR91170.1,49.367,158,77,7.65e-46,155.0
NODE_7775_length_484_cov_1.565826,18,484,1.565826,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1196083,1193515,481,206351,28216,1224,-650,2,Bacteria,WP_100136697.1,63.636,77,28,2.89e-30,114.0
NODE_7776_length_484_cov_1.557423,26,484,1.557423,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,80878,12916,80864,80840,28216,1224,-650,2,Bacteria,WP_044396791.1,37.255,51,31,0.89,31.2
NODE_7777_length_484_cov_1.521008,22,484,1.521008,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1526917,230666,1499392,206351,28216,1224,-650,2,Bacteria,WP_157669896.1,57.292,96,41,1.02e-27,108.0
NODE_7778_length_484_cov_1.509804,6,484,1.509804,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2033406,838,171552,171549,200643,976,-650,2,Bacteria,WP_190311594.1,24.545,110,79,0.7,31.6
NODE_7779_length_484_cov_1.456583,8,484,1.456583,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,45351,45350,45349,6103,6101,6073,33208,2759,Eukaryota,EDO29125.1,68.519,162,50,2.17e-52,172.0
NODE_7780_length_484_cov_1.291317,12,484,1.291317,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1850366,44249,186822,1385,91061,1239,-650,2,Bacteria,WP_124696629.1,30.263,76,46,0.036,35.4
NODE_7781_length_484_cov_1.285714,25,484,1.285714,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2781243,104267,49546,200644,117743,976,-650,2,Bacteria,WP_193702980.1,41.86,43,24,0.000122,41.2
NODE_7782_length_484_cov_1.179272,8,484,1.179272,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7783_length_484_cov_1.170868,16,484,1.170868,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913989,-200,-300,-400,1236,1224,-650,2,Bacteria,RKZ78438.1,34.395,157,94,7.49e-26,100.0
NODE_7784_length_484_cov_1.162465,14,484,1.162465,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,55802,2263,2259,2258,183968,28890,-650,2157,Archaea,WP_056934786.1,36.585,41,23,0.078,33.9
NODE_7785_length_484_cov_1.145658,12,484,1.145658,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7786_length_484_cov_1.117647,36,484,1.117647,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,28197,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_151950358.1,58.065,31,13,5.46e-05,43.5
NODE_7787_length_484_cov_1.098039,12,484,1.098039,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,871665,572511,186803,186802,186801,1239,-650,2,Bacteria,WP_173735434.1,38.596,57,25,0.11,33.9
NODE_7788_length_484_cov_1.084034,16,484,1.084034,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2304577,1017280,541000,186802,186801,1239,-650,2,Bacteria,WP_161844756.1,49.068,161,81,7.14e-47,154.0
NODE_7789_length_484_cov_1.067227,4,484,1.067227,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2729574,-200,10699,28883,2731619,2731618,-650,10239,Viruses,QJI52473.1,47.929,169,77,1.19e-36,130.0
NODE_7790_length_484_cov_0.955182,18,484,0.955182,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,57320,2035811,194924,213115,28221,1224,-650,2,Bacteria,WP_097013336.1,48.428,159,79,2.21e-41,141.0
NODE_7791_length_484_cov_0.927171,5,484,0.927171,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA69474.1,39.521,167,92,1.26e-29,113.0
NODE_7793_length_484_cov_0.865546,51,484,0.865546,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1051675,-200,10744,28883,2731619,2731618,-650,10239,Viruses,YP_007005834.1,33.125,160,107,1.7e-23,97.1
NODE_7795_length_484_cov_0.848739,4,484,0.848739,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7796_length_484_cov_0.845938,4,484,0.845938,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,59845,44249,186822,1385,91061,1239,-650,2,Bacteria,WP_110820986.1,62.5,144,54,1.09e-61,194.0
NODE_7797_length_484_cov_0.831933,8,484,0.831933,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811711,43773,213468,213462,28221,1224,-650,2,Bacteria,OPY13008.1,56.173,162,69,1.59e-62,194.0
NODE_7799_length_484_cov_0.806723,18,484,0.806723,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013845,-200,-300,-400,-500,544448,-650,2,Bacteria,PKK99606.1,40.541,37,18,1.0,30.8
NODE_7802_length_484_cov_0.745098,36,484,0.745098,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ45321.1,96.774,124,4,2.96e-88,255.0
NODE_7803_length_484_cov_0.652661,50,484,0.652661,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177009.1,48.78,164,76,3.52e-34,119.0
NODE_7804_length_484_cov_0.630252,6,484,0.630252,2772086,-200,10744,28883,2731619,2731618,-650,10239,Viruses,MT774402.1,98.967,484,5,0.0,867.0,2772086,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR57274.1,96.875,160,5,6.87e-106,304.0
NODE_7805_length_484_cov_0.585434,10,484,0.585434,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852934,-200,-300,-400,-500,-600,-650,2,Bacteria,OQA79960.1,36.885,122,71,1.6e-06,47.8
NODE_7806_length_484_cov_0.414566,16,484,0.414566,2723762,-200,2731643,28883,2731619,2731618,-650,10239,Viruses,MT259468.1,93.996,483,29,0.0,732.0,2723762,-200,2731643,28883,2731619,2731618,-650,10239,Viruses,QIW89949.1,97.887,142,3,1.65e-86,256.0
NODE_7807_length_483_cov_2.039326,18,483,2.039326,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2709158,1357,1300,186826,91061,1239,-650,2,Bacteria,WP_172357928.1,29.231,65,36,0.16,32.0
NODE_7808_length_483_cov_2.022472,20,483,2.022472,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2660693,-200,10662,28883,2731619,2731618,-650,10239,Viruses,QGH73830.1,31.959,97,54,0.003,38.9
NODE_7809_length_483_cov_1.910112,6,483,1.910112,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7810_length_483_cov_1.775281,188,483,1.775281,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2589656,187218,2731690,28883,2731619,2731618,-650,10239,Viruses,YP_009849748.1,41.667,36,21,0.005,37.4
NODE_7811_length_483_cov_1.710674,10,483,1.710674,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7812_length_483_cov_1.500000,12,483,1.500000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7813_length_483_cov_1.497191,10,483,1.497191,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2304570,1926556,543314,186802,186801,1239,-650,2,Bacteria,WP_161873056.1,65.789,38,13,1.7e-08,51.2
NODE_7814_length_483_cov_1.443820,10,483,1.443820,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2302939,346096,2005523,171549,200643,976,-650,2,Bacteria,WP_163629335.1,35.135,111,68,2.55e-14,70.5
NODE_7815_length_483_cov_1.264045,4,483,1.264045,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2047982,290174,49546,200644,117743,976,-650,2,Bacteria,WP_143915227.1,48.077,52,27,1.02e-09,55.5
NODE_7816_length_483_cov_1.264045,12,483,1.264045,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,ATB68810.1,39.024,41,25,0.9,31.2
NODE_7817_length_483_cov_1.252809,12,483,1.252809,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852900,-200,-300,-400,-500,256845,-650,2,Bacteria,OQA76916.1,29.008,131,87,1.37e-11,62.8
NODE_7818_length_483_cov_1.188202,14,483,1.188202,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,795830,380240,1127830,1127829,2517206,203682,-650,2,Bacteria,WP_052561867.1,48.515,101,50,2.01e-23,97.1
NODE_7819_length_483_cov_1.151685,10,483,1.151685,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2529846,469,468,72274,1236,1224,-650,2,Bacteria,WP_131381063.1,30.769,52,34,0.7,31.6
NODE_7820_length_483_cov_1.143258,11,483,1.143258,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2591644,-200,-300,-400,-500,-600,-650,10239,Viruses,QDP59325.1,54.375,160,70,3.24e-48,161.0
NODE_7821_length_483_cov_1.106742,20,483,1.106742,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852821,-200,-300,-400,28216,1224,-650,2,Bacteria,OQA31292.1,96.61,118,4,2.83e-79,231.0
NODE_7822_length_483_cov_1.047753,8,483,1.047753,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,317018,57494,1268,85006,1760,201174,-650,2,Bacteria,WP_157075465.1,52.586,116,55,1.62e-32,122.0
NODE_7823_length_483_cov_1.042135,9,483,1.042135,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1197717,508459,649777,649776,649775,508458,-650,2,Bacteria,WP_168951739.1,42.568,148,83,2.26e-38,131.0
NODE_7824_length_483_cov_1.014045,18,483,1.014045,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898104,-200,-300,-400,-500,976,-650,2,Bacteria,TAE71475.1,45.745,94,50,4.9e-19,82.4
NODE_7825_length_483_cov_0.983146,32,483,0.983146,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,225324,212791,-300,204441,28211,1224,-650,2,Bacteria,EEV22059.1,93.711,159,7,9.89e-85,258.0
NODE_7826_length_483_cov_0.971910,8,483,0.971910,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1881288,-200,10699,28883,2731619,2731618,-650,10239,Viruses,AUR81370.1,65.263,95,32,1.56e-23,97.1
NODE_7827_length_483_cov_0.960674,4,483,0.960674,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,164546,106589,119060,80840,28216,1224,-650,2,Bacteria,WP_116378622.1,40.299,67,37,8.36e-07,46.6
NODE_7830_length_483_cov_0.915730,10,483,0.915730,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4137117.1,44.792,96,53,8.1e-24,96.7
NODE_7831_length_483_cov_0.898876,15,483,0.898876,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_7832_length_483_cov_0.898876,10,483,0.898876,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1849719,1618113,558415,1970189,200643,976,-650,2,Bacteria,WP_068474020.1,27.66,47,34,0.68,31.2
