contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_5356_length_451_cov_0.993827,10,451,0.993827,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1278212,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_118886016.1,85.135,74,11,2.15e-25,94.4
NODE_5357_length_451_cov_0.987654,18,451,0.987654,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD32089.1,92.667,150,11,4.4e-94,293.0
NODE_5358_length_451_cov_0.956790,16,451,0.956790,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797334,-200,-300,-400,-500,976,-650,2,Bacteria,OFX81764.1,51.799,139,66,1.07e-47,155.0
NODE_5359_length_451_cov_0.953704,26,451,0.953704,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041962880.1,81.333,150,28,4.87e-90,271.0
NODE_5361_length_451_cov_0.944444,13,451,0.944444,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34023.1,69.718,142,43,6.1e-72,219.0
NODE_5363_length_451_cov_0.929012,4,451,0.929012,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ58234.1,73.171,82,22,2.05e-36,126.0
NODE_5364_length_451_cov_0.929012,4,451,0.929012,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013829,-200,-300,-400,-500,1817810,-650,2,Bacteria,PKL43027.1,30.0,50,35,0.16,34.3
NODE_5366_length_451_cov_0.904321,6,451,0.904321,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1805325,-200,171551,171549,200643,976,-650,2,Bacteria,OIP84873.1,80.263,76,15,1.2e-38,128.0
NODE_5367_length_451_cov_0.901235,6,451,0.901235,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1639118,1573808,1471398,1970189,200643,976,-650,2,Bacteria,WP_107823529.1,25.0,44,33,0.96,31.2
NODE_5368_length_451_cov_0.895062,6,451,0.895062,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB79589.1,58.442,77,32,8.62e-25,100.0
NODE_5369_length_451_cov_0.888889,12,451,0.888889,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092437849.1,52.941,136,64,6.59e-51,166.0
NODE_5372_length_451_cov_0.854938,6,451,0.854938,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5373_length_451_cov_0.842593,8,451,0.842593,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2591644,-200,-300,-400,-500,-600,-650,10239,Viruses,QDP60448.1,44.371,151,83,3.68e-41,142.0
NODE_5375_length_451_cov_0.820988,4,451,0.820988,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802241,286130,2771471,213849,29547,1224,-650,2,Bacteria,OHD77537.1,81.538,65,12,1.9e-23,97.1
NODE_5376_length_451_cov_0.817901,9,451,0.817901,699240,-200,186803,186802,186801,1239,-650,2,Bacteria,CP049781.1,84.946,93,14,3.71e-16,95.3,264634,2147,2146,186329,31969,544448,-650,2,Bacteria,WP_035357914.1,95.333,150,7,2.23e-93,282.0
NODE_5379_length_451_cov_0.706790,4,451,0.706790,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1641376,-200,-300,-400,292625,200795,-650,2,Bacteria,KUK71278.1,94.737,76,4,7.54e-45,154.0
NODE_5380_length_451_cov_0.623457,14,451,0.623457,279058,202907,75682,80840,28216,1224,-650,2,Bacteria,CP013233.1,81.894,359,65,5.66e-79,303.0,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,TXI77920.1,96.0,150,6,1.35e-102,299.0
NODE_5381_length_451_cov_0.614198,6,451,0.614198,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5382_length_451_cov_0.543210,22,451,0.543210,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP38199.1,94.444,144,8,4.34e-97,290.0
NODE_5383_length_451_cov_0.484568,16,451,0.484568,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB81998.1,37.984,129,79,2.45e-30,109.0
NODE_5384_length_451_cov_0.000000,18,451,0.000000,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,CP023275.1,80.203,394,70,1.58e-74,289.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067178402.1,80.667,150,29,8.79e-79,250.0
NODE_5385_length_450_cov_1.928793,8,450,1.928793,1854492,57665,72294,213849,29547,1224,-650,2,Bacteria,CP039734.2,80.717,223,43,4.62e-40,174.0,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_173636808.1,67.114,149,49,1.4e-70,214.0
NODE_5386_length_450_cov_1.755418,6,450,1.755418,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2010828,2792393,1471398,1970189,200643,976,-650,2,Bacteria,BBE16570.1,72.414,116,32,1.01e-44,150.0
NODE_5387_length_450_cov_1.702786,14,450,1.702786,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4123312.1,68.182,110,35,9.77e-46,160.0
NODE_5388_length_450_cov_1.625387,10,450,1.625387,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2292053,375288,2005525,171549,200643,976,-650,2,Bacteria,WP_122277977.1,45.217,115,40,1.53e-21,92.0
NODE_5389_length_450_cov_1.600619,4,450,1.600619,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1857568,1159323,171551,171549,200643,976,-650,2,Bacteria,WP_068180839.1,71.429,91,26,3.39e-42,137.0
NODE_5390_length_450_cov_1.517028,8,450,1.517028,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1609970,995729,189779,189778,203693,40117,-650,2,Bacteria,KJR41120.1,43.796,137,75,5.29e-31,117.0
NODE_5391_length_450_cov_1.331269,4,450,1.331269,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1076,1073,41294,356,28211,1224,-650,2,Bacteria,RJF69562.1,100.0,135,0,2.07e-96,286.0
NODE_5392_length_450_cov_1.213622,28,450,1.213622,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4177834.1,67.114,149,44,2.15e-64,203.0
NODE_5393_length_450_cov_1.207430,10,450,1.207430,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,146940,146936,2008795,206389,28216,1224,-650,2,Bacteria,WP_121457386.1,62.921,89,33,3.12e-36,124.0
NODE_5394_length_450_cov_1.182663,8,450,1.182663,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852796,-200,-300,-400,-500,976,-650,2,Bacteria,OQC60981.1,26.016,123,41,0.11,34.7
NODE_5395_length_450_cov_1.182663,10,450,1.182663,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852852,-200,-300,-400,-500,67812,-650,2,Bacteria,OQB11160.1,71.141,149,43,2.76e-64,203.0
NODE_5396_length_450_cov_1.089783,4,450,1.089783,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913989,-200,-300,-400,1236,1224,-650,2,Bacteria,RKZ98974.1,47.368,76,36,4.85e-15,73.2
NODE_5397_length_450_cov_1.080495,6,450,1.080495,185300,346096,2005523,171549,200643,976,-650,2,Bacteria,CP002345.1,89.286,252,18,4.36e-80,307.0,185300,346096,2005523,171549,200643,976,-650,2,Bacteria,WP_013443596.1,69.444,72,22,2.33e-25,100.0
NODE_5398_length_450_cov_1.058824,14,450,1.058824,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,AP014723.1,81.655,447,74,2.55e-97,364.0,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025343438.1,87.919,149,18,3.31e-95,284.0
NODE_5399_length_450_cov_1.030960,10,450,1.030960,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,44749,44748,541000,186802,186801,1239,-650,2,Bacteria,WP_073081309.1,82.5,80,14,7.31e-40,137.0
NODE_5400_length_450_cov_1.009288,12,450,1.009288,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,ATB68154.1,87.919,149,18,1.58e-84,246.0
NODE_5403_length_450_cov_0.990712,8,450,0.990712,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1196083,1193515,481,206351,28216,1224,-650,2,Bacteria,WP_100114391.1,53.947,76,35,2.45e-20,88.6
NODE_5405_length_450_cov_0.984520,4,450,0.984520,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,712363,32067,1129771,203491,203490,32066,-650,2,Bacteria,WP_178936671.1,81.897,116,21,4.19e-68,205.0
NODE_5409_length_450_cov_0.947368,22,450,0.947368,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL32986.1,58.0,150,62,8.04e-39,141.0
NODE_5411_length_450_cov_0.934985,16,450,0.934985,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP40780.1,89.116,147,16,2.13e-96,284.0
NODE_5412_length_450_cov_0.922601,16,450,0.922601,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067178200.1,69.799,149,45,7.22e-68,214.0
NODE_5415_length_450_cov_0.866873,12,450,0.866873,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB77957.1,98.658,149,2,2.17e-100,308.0
NODE_5416_length_450_cov_0.860681,8,450,0.860681,1054033,28196,72294,213849,29547,1224,-650,2,Bacteria,CP053840.1,95.556,450,20,0.0,721.0,1912877,2321113,72294,213849,29547,1224,-650,2,Bacteria,WP_108557708.1,98.765,81,1,1.51e-39,133.0
NODE_5419_length_450_cov_0.758514,14,450,0.758514,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31398.1,90.909,132,12,3.13e-87,254.0
NODE_5420_length_450_cov_0.684211,10,450,0.684211,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1857568,1159323,171551,171549,200643,976,-650,2,Bacteria,WP_068182625.1,32.653,147,98,1.09e-17,77.4
NODE_5421_length_450_cov_0.665635,13,450,0.665635,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5422_length_450_cov_0.662539,11,450,0.662539,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025344749.1,67.0,100,33,8.36e-47,150.0
NODE_5423_length_450_cov_0.625387,6,450,0.625387,370405,96,90627,32003,28216,1224,-650,2,Bacteria,CP002159.1,85.809,451,62,3.14e-131,477.0,73030,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_027458708.1,95.302,149,7,8.37e-101,299.0
NODE_5424_length_450_cov_0.616099,8,450,0.616099,1932669,59732,2762318,200644,117743,976,-650,2,Bacteria,LR824569.1,80.24,167,32,4.71e-25,124.0,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX09165.1,92.667,150,11,1.23e-84,261.0
NODE_5425_length_450_cov_0.380805,18,450,0.380805,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,44674,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_014769258.1,75.556,135,33,3.84e-56,181.0
NODE_5426_length_450_cov_0.294118,21,450,0.294118,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1265,1263,541000,186802,186801,1239,-650,2,Bacteria,WP_173541251.1,42.857,35,20,0.88,32.0
NODE_5427_length_449_cov_2.698758,20,449,2.698758,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013718,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO38154.1,76.351,148,35,5.03e-78,252.0
NODE_5428_length_449_cov_1.996894,4,449,1.996894,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX07174.1,54.422,147,67,5.49e-50,171.0
NODE_5429_length_449_cov_1.624224,18,449,1.624224,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,242527,1720323,10744,28883,2731619,2731618,-650,10239,Viruses,NP_944303.1,32.653,147,83,9.96e-13,67.0
NODE_5430_length_449_cov_1.596273,22,449,1.596273,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5431_length_449_cov_1.590062,4,449,1.590062,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2528631,2705385,1471398,1970189,200643,976,-650,2,Bacteria,WP_137081530.1,35.398,113,67,1.25e-15,74.3
NODE_5432_length_449_cov_1.537267,18,449,1.537267,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,337779,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153131354.1,84.564,149,23,1.67e-84,261.0
NODE_5433_length_449_cov_1.440994,8,449,1.440994,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX94577.1,100.0,149,0,5.07e-83,249.0
NODE_5434_length_449_cov_1.440994,6,449,1.440994,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,84.444,450,68,1.14e-120,442.0,2587015,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_168656421.1,94.631,149,8,4.7e-95,291.0
NODE_5435_length_449_cov_1.428571,14,449,1.428571,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,294,286,135621,72274,1236,1224,-650,2,Bacteria,WP_150731944.1,69.333,75,23,8.28e-36,123.0
NODE_5436_length_449_cov_1.400621,12,449,1.400621,29552,2147,2146,186329,31969,544448,-650,2,Bacteria,LR215048.1,80.831,313,58,3.46e-61,244.0,1897005,216851,541000,186802,186801,1239,-650,2,Bacteria,OLA22396.1,89.189,148,16,1.1e-89,274.0
NODE_5437_length_449_cov_1.394410,12,449,1.394410,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,417305,-200,-300,-400,28216,1224,-650,2,Bacteria,ABM53547.1,66.667,21,7,0.034,35.0
NODE_5438_length_449_cov_1.391304,4,449,1.391304,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2762758,1080193,49546,200644,117743,976,-650,2,Bacteria,WP_186558142.1,51.261,119,55,1.94e-30,113.0
NODE_5439_length_449_cov_1.388199,4,449,1.388199,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2546102,286130,2771471,213849,29547,1224,-650,2,Bacteria,WP_132812160.1,95.302,149,7,3.18e-102,300.0
NODE_5440_length_449_cov_1.372671,14,449,1.372671,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852920,-200,-300,-400,-500,544448,-650,2,Bacteria,OQA77690.1,54.023,87,37,6.36e-27,100.0
NODE_5441_length_449_cov_1.357143,4,449,1.357143,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1618448,-200,-300,-400,-500,1752720,-650,2,Bacteria,KKW11196.1,39.669,121,66,2.77e-19,85.5
NODE_5442_length_449_cov_1.273292,4,449,1.273292,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5443_length_449_cov_1.236025,18,449,1.236025,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,81.224,245,42,3.53e-46,195.0,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,ATB68211.1,65.957,94,32,1.09e-33,120.0
NODE_5444_length_449_cov_1.223602,10,449,1.223602,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797318,-200,-300,-400,-500,976,-650,2,Bacteria,OFX42481.1,30.978,184,84,4.01e-19,84.7
NODE_5445_length_449_cov_1.192547,16,449,1.192547,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT27623.1,92.617,149,11,2.18e-82,248.0
NODE_5446_length_449_cov_1.167702,8,449,1.167702,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,115783,28231,213422,69541,28221,1224,-650,2,Bacteria,WP_078791055.1,48.322,149,77,2.24e-40,139.0
NODE_5447_length_449_cov_1.149068,12,449,1.149068,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,AGY54534.1,93.289,149,10,1.86e-86,257.0
NODE_5448_length_449_cov_1.108696,16,449,1.108696,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013701,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO93659.1,87.075,147,19,2.09e-90,262.0
NODE_5449_length_449_cov_1.086957,18,449,1.086957,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_039673364.1,88.406,138,16,2.14e-88,256.0
NODE_5452_length_449_cov_1.027950,8,449,1.027950,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1765052,323449,1853232,768507,768503,976,-650,2,Bacteria,PVY37250.1,78.947,38,8,1.23e-13,69.3
NODE_5453_length_449_cov_1.027950,8,449,1.027950,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852795,-200,-300,-400,-500,976,-650,2,Bacteria,OQC61419.1,40.667,150,85,2.59e-25,102.0
NODE_5454_length_449_cov_1.003106,8,449,1.003106,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1965583,1506553,186803,186802,186801,1239,-650,2,Bacteria,WP_087153148.1,64.336,143,51,4.41e-63,205.0
NODE_5455_length_449_cov_1.000000,20,449,1.000000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_039671946.1,97.987,149,3,2.09e-97,286.0
NODE_5456_length_449_cov_1.000000,10,449,1.000000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1617421,-200,-300,-400,-500,976,-650,2,Bacteria,KXK44756.1,26.95,141,69,0.044,36.2
NODE_5457_length_449_cov_0.993789,16,449,0.993789,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2010828,2792393,1471398,1970189,200643,976,-650,2,Bacteria,BBE15990.1,63.768,69,25,8.81e-27,106.0
NODE_5459_length_449_cov_0.965839,8,449,0.965839,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ48336.1,97.753,89,2,3.45e-60,182.0
NODE_5460_length_449_cov_0.959627,12,449,0.959627,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,80.31,452,82,2e-88,335.0,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,AAZ45804.1,100.0,62,0,2.56e-37,134.0
NODE_5462_length_449_cov_0.950311,8,449,0.950311,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2653855,1511635,1763524,2691356,203683,203682,-650,2,Bacteria,WP_152051812.1,40.972,144,83,4.34e-30,109.0
NODE_5463_length_449_cov_0.950311,11,449,0.950311,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,314319,314318,1471398,1970189,200643,976,-650,2,Bacteria,GET33208.1,39.0,100,61,2.24e-14,71.2
NODE_5467_length_449_cov_0.931677,4,449,0.931677,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,45851,830,186803,186802,186801,1239,-650,2,Bacteria,WP_005602153.1,23.301,103,64,0.11,35.0
NODE_5469_length_449_cov_0.909938,4,449,0.909938,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2486576,2718525,128827,526525,526524,1239,-650,2,Bacteria,WP_128521278.1,61.333,75,26,1.09e-21,91.7
NODE_5470_length_449_cov_0.881988,4,449,0.881988,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5471_length_449_cov_0.869565,4,449,0.869565,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,ACZ11683.1,90.604,149,14,2.12e-91,281.0
NODE_5473_length_449_cov_0.854037,6,449,0.854037,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB81454.1,100.0,102,0,1.41e-64,214.0
NODE_5474_length_449_cov_0.850932,4,449,0.850932,456827,456826,-300,-400,-500,456828,-650,2,Bacteria,CU466930.1,92.308,130,9,7.65e-43,183.0,456827,456826,-300,-400,-500,456828,-650,2,Bacteria,WP_015424573.1,93.243,74,5,4.2e-42,150.0
NODE_5475_length_449_cov_0.835404,6,449,0.835404,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,387661,375288,2005525,171549,200643,976,-650,2,Bacteria,WP_148478184.1,65.625,32,9,2.14e-06,48.5
NODE_5476_length_449_cov_0.751553,6,449,0.751553,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2292242,375288,2005525,171549,200643,976,-650,2,Bacteria,WP_122375793.1,39.716,141,85,1.53e-30,117.0
NODE_5478_length_449_cov_0.652174,18,449,0.652174,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852797,-200,-300,-400,-500,976,-650,2,Bacteria,OQC58692.1,35.811,148,69,4.36e-13,67.8
NODE_5479_length_449_cov_0.173913,22,449,0.173913,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2734135,2733126,10662,28883,2731619,2731618,-650,10239,Viruses,ATN93382.1,42.718,103,53,5.04e-17,79.0
NODE_5480_length_448_cov_1.788162,6,448,1.788162,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026724,-200,-300,-400,-500,200795,-650,2,Bacteria,RLD03535.1,55.932,59,26,1.17e-17,80.5
NODE_5481_length_448_cov_1.520249,20,448,1.520249,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1400053,-200,-300,171549,200643,976,-650,2,Bacteria,AGY53505.1,79.07,129,27,9.29e-72,227.0
NODE_5482_length_448_cov_1.498442,18,448,1.498442,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2576305,28065,80864,80840,28216,1224,-650,2,Bacteria,WP_138513923.1,54.054,148,66,1.36e-49,169.0
NODE_5483_length_448_cov_1.404984,10,448,1.404984,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1798317,-200,213422,69541,28221,1224,-650,2,Bacteria,OGU04325.1,60.811,148,58,1.64e-59,190.0
NODE_5484_length_448_cov_1.395639,10,448,1.395639,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012857813.1,75.758,99,24,8.39e-33,118.0
NODE_5485_length_448_cov_1.327103,14,448,1.327103,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852903,-200,-300,-400,-500,203682,-650,2,Bacteria,OQB87638.1,33.333,36,24,0.42,33.1
NODE_5486_length_448_cov_1.295950,18,448,1.295950,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_012857598.1,87.838,148,18,1.94e-93,278.0
NODE_5487_length_448_cov_1.252336,8,448,1.252336,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ57910.1,100.0,149,0,1.5e-103,306.0
NODE_5488_length_448_cov_1.224299,18,448,1.224299,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34461.1,85.906,149,21,7.64e-93,268.0
NODE_5489_length_448_cov_1.177570,6,448,1.177570,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT29728.1,99.083,109,1,7.48e-77,226.0
NODE_5490_length_448_cov_1.146417,6,448,1.146417,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2364793,1506553,186803,186802,186801,1239,-650,2,Bacteria,WP_130837177.1,47.826,46,23,0.000586,39.3
NODE_5491_length_448_cov_1.133956,14,448,1.133956,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041957657.1,73.016,126,34,8.77e-62,190.0
NODE_5492_length_448_cov_1.133956,5,448,1.133956,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177433.1,66.879,157,44,6.32e-71,228.0
NODE_5493_length_448_cov_1.118380,4,448,1.118380,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895899,346096,2005523,171549,200643,976,-650,2,Bacteria,OJX88852.1,75.839,149,36,4.44e-82,243.0
NODE_5494_length_448_cov_1.118380,27,448,1.118380,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2482794,-200,-300,213113,28221,1224,-650,2,Bacteria,TXH52908.1,39.597,149,84,3.14e-24,99.8
NODE_5495_length_448_cov_1.112150,12,448,1.112150,1729720,143222,49546,200644,117743,976,-650,2,Bacteria,CP012872.1,80.556,108,20,2.86e-12,82.4,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31430.1,93.846,130,8,2.46e-86,260.0
NODE_5496_length_448_cov_1.062305,32,448,1.062305,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2772064,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR58536.1,30.263,76,53,4.8e-05,44.7
NODE_5497_length_448_cov_1.018692,34,448,1.018692,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026760,-200,-300,-400,-500,62680,-650,2,Bacteria,RKY52927.1,50.667,75,31,3.31e-12,64.7
NODE_5498_length_448_cov_0.996885,6,448,0.996885,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_125869770.1,45.517,145,77,1.88e-33,126.0
NODE_5501_length_448_cov_0.968847,18,448,0.968847,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1262698,239759,171550,171549,200643,976,-650,2,Bacteria,CCY35805.1,87.838,148,18,1.75e-88,263.0
